# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
15.562     180.000     86.000     94.000     2.50063e-01
15.562     180.000     42.000     51.000     1.37702e-01
15.562     180.000     24.500     87.000     1.24779e-01
15.562     180.000     87.000     31.000     3.10594e-01
15.562     180.000     51.500     117.000     1.45743e-01
15.562     180.000     32.500     0.000     3.13798e-01
15.562     180.000     76.000     58.000     1.66783e-01
15.562     180.000     65.500     327.000     1.47717e-01
15.562     180.000     0.500     282.000     2.32630e-01
15.562     180.000     9.500     157.000     1.29386e-01
15.562     180.000     48.000     216.000     8.21062e-02
15.562     180.000     43.000     262.000     9.83173e-02
15.562     180.000     14.000     68.000     2.13599e-01
15.562     180.000     78.000     332.000     2.06325e-01
15.562     180.000     71.000     327.000     1.57598e-01
15.562     180.000     77.500     62.000     1.87005e-01
15.562     180.000     30.500     266.000     1.10858e-01
15.562     180.000     12.500     216.000     1.21653e-01
15.562     180.000     5.500     99.000     2.13606e-01
15.562     180.000     56.000     4.000     1.42994e-01
15.562     180.000     14.000     255.000     1.47682e-01
15.562     180.000     63.500     277.000     1.12434e-01
15.562     180.000     75.500     278.000     1.52710e-01
15.562     180.000     66.500     225.000     1.04154e-01
15.562     180.000     88.500     358.000     3.37094e-01
15.562     180.000     84.000     249.000     2.54451e-01
15.562     180.000     83.000     167.000     2.37423e-01
15.562     180.000     41.000     71.000     1.12332e-01
15.562     180.000     55.000     264.000     9.76775e-02
15.562     180.000     4.500     145.000     1.47207e-01
15.562     180.000     39.500     142.000     8.77569e-02
15.562     180.000     59.000     103.000     2.02793e-01
15.562     180.000     69.000     140.000     3.45835e-01
15.562     180.000     7.500     127.000     1.45823e-01
15.562     180.000     30.500     66.000     1.40890e-01
15.562     180.000     23.000     97.000     1.17859e-01
15.562     180.000     57.000     326.000     1.33201e-01
15.562     180.000     52.000     125.000     1.45631e-01
15.562     180.000     13.500     175.000     1.14964e-01
15.562     180.000     25.000     285.000     1.39398e-01
15.562     180.000     31.500     340.000     2.43620e-01
15.562     180.000     84.500     94.000     2.53230e-01
15.562     180.000     86.000     231.000     2.80215e-01
15.562     180.000     32.500     247.000     9.88645e-02
15.562     180.000     78.000     267.000     1.76449e-01
15.562     180.000     7.500     230.000     1.47094e-01
15.562     180.000     9.000     32.000     5.12733e-01
15.562     180.000     25.500     40.000     2.49512e-01
15.562     180.000     88.000     263.000     2.88101e-01
15.562     180.000     86.500     358.000     3.20087e-01
15.562     180.000     90.000     66.000     3.02597e-01
15.562     180.000     29.500     271.000     1.16020e-01
15.562     180.000     49.000     252.000     9.16895e-02
15.562     180.000     87.000     308.000     3.91404e-01
15.562     180.000     37.500     188.000     8.27039e-02
15.562     180.000     6.000     56.000     2.96351e-01
15.562     180.000     50.500     308.000     1.20137e-01
15.562     180.000     75.000     354.000     2.04497e-01
15.562     180.000     25.000     214.000     9.64118e-02
15.562     180.000     75.000     71.000     1.80542e-01
15.562     180.000     38.000     325.000     1.55055e-01
15.562     180.000     14.500     291.000     2.24081e-01
15.562     180.000     4.000     82.000     2.55654e-01
15.562     180.000     72.000     181.000     2.99022e-01
15.562     180.000     14.500     185.000     1.13759e-01
15.562     180.000     35.000     272.000     1.09260e-01
15.562     180.000     56.500     132.000     2.10926e-01
15.562     180.000     23.000     243.000     1.12347e-01
15.562     180.000     34.500     13.000     2.21528e-01
15.562     180.000     34.000     150.000     8.96705e-02
15.562     180.000     28.500     243.000     1.03347e-01
15.562     180.000     37.000     20.000     1.82764e-01
15.562     180.000     62.500     93.000     2.14969e-01
15.562     180.000     88.000     105.000     2.59754e-01
15.562     180.000     56.500     100.000     1.95552e-01
15.562     180.000     41.500     43.000     1.42468e-01
15.562     180.000     9.500     87.000     1.84265e-01
15.562     180.000     27.000     69.000     1.42000e-01
15.562     180.000     56.500     94.000     1.61653e-01
15.562     180.000     26.500     238.000     1.03671e-01
15.562     180.000     78.000     155.000     1.52632e-01
15.562     180.000     44.000     157.000     8.93982e-02
15.562     180.000     57.500     16.000     1.39861e-01
15.562     180.000     87.500     359.000     3.35323e-01
15.562     180.000     38.000     120.000     9.19902e-02
15.562     180.000     55.500     353.000     1.43385e-01
15.562     180.000     31.500     55.000     1.53840e-01
15.562     180.000     0.500     180.000     2.29686e-01
15.562     180.000     16.500     80.000     1.64391e-01
15.562     180.000     7.000     195.000     1.27700e-01
15.562     180.000     87.000     222.000     2.70103e-01
15.562     180.000     6.000     73.000     2.66106e-01
15.562     180.000     61.000     28.000     1.36613e-01
15.562     180.000     69.000     122.000     4.14944e-01
15.562     180.000     46.500     121.000     1.28571e-01
15.562     180.000     63.000     256.000     1.03144e-01
15.562     180.000     55.000     33.000     1.31075e-01
15.562     180.000     70.500     125.000     4.39250e-01
15.562     180.000     48.500     96.000     1.11192e-01
15.562     180.000     64.500     41.000     1.34117e-01
15.562     180.000     46.500     340.000     1.44220e-01
15.562     180.000     71.500     225.000     1.20927e-01
15.562     180.000     39.500     217.000     8.42269e-02
15.562     180.000     76.000     295.000     1.66970e-01
15.562     180.000     84.000     216.000     2.38595e-01
15.562     180.000     30.500     128.000     1.00140e-01
15.562     180.000     74.500     88.000     2.86065e-01
15.562     180.000     63.500     17.000     1.44908e-01
15.562     180.000     44.000     184.000     8.34720e-02
15.562     180.000     71.000     321.000     1.54686e-01
15.562     180.000     25.500     101.000     1.14998e-01
15.562     180.000     3.500     256.000     2.02108e-01
15.562     180.000     75.000     355.000     2.06201e-01
15.562     180.000     71.500     300.000     1.46491e-01
15.562     180.000     16.000     18.000     4.90542e-01
15.562     180.000     59.500     240.000     9.37941e-02
15.562     180.000     80.000     331.000     2.28955e-01
15.562     180.000     42.500     116.000     1.07439e-01
15.562     180.000     38.000     140.000     8.83580e-02
15.562     180.000     33.000     69.000     1.23780e-01
15.562     180.000     5.500     138.000     1.42802e-01
15.562     180.000     24.000     50.000     2.14101e-01
15.562     180.000     33.500     290.000     1.23961e-01
15.562     180.000     53.000     304.000     1.17582e-01
15.562     180.000     13.000     141.000     1.23746e-01
15.562     180.000     62.500     211.000     9.39579e-02
15.562     180.000     63.500     309.000     1.29004e-01
15.562     180.000     87.000     218.000     2.72488e-01
15.562     180.000     9.000     43.000     4.34735e-01
15.562     180.000     9.500     296.000     3.00160e-01
15.562     180.000     43.500     161.000     8.57010e-02
15.562     180.000     68.000     233.000     1.08026e-01
15.562     180.000     33.000     220.000     8.87014e-02
15.562     180.000     84.000     158.000     2.79623e-01
15.562     180.000     78.500     228.000     1.76371e-01
15.562     180.000     9.000     183.000     1.28730e-01
15.562     180.000     0.000     27.000     2.39614e-01
15.562     180.000     52.500     99.000     1.38412e-01
15.562     180.000     77.500     278.000     1.65844e-01
15.562     180.000     49.000     313.000     1.24148e-01
15.562     180.000     42.500     0.000     1.65026e-01
15.562     180.000     28.000     211.000     9.11601e-02
15.562     180.000     64.000     78.000     1.50273e-01
15.562     180.000     8.000     209.000     1.36571e-01
15.562     180.000     66.500     67.000     1.26225e-01
15.562     180.000     61.000     6.000     1.44931e-01
15.562     180.000     32.000     185.000     8.52373e-02
15.562     180.000     87.000     152.000     2.39249e-01
15.562     180.000     61.000     164.000     1.21433e-01
15.562     180.000     62.000     319.000     1.36541e-01
15.562     180.000     78.000     51.000     1.97066e-01
15.562     180.000     16.000     297.000     2.36645e-01
15.562     180.000     45.500     212.000     8.17571e-02
15.562     180.000     11.000     255.000     1.63119e-01
15.562     180.000     33.500     343.000     2.21709e-01
15.562     180.000     78.500     40.000     2.25717e-01
15.562     180.000     48.000     315.000     1.26241e-01
15.562     180.000     24.000     39.000     2.84166e-01
15.562     180.000     86.500     257.000     2.61889e-01
15.562     180.000     16.500     328.000     4.61163e-01
15.562     180.000     79.500     292.000     2.01312e-01
15.562     180.000     64.500     151.000     2.70665e-01
15.562     180.000     56.500     136.000     2.05124e-01
15.562     180.000     20.500     141.000     1.03013e-01
15.562     180.000     25.500     120.000     1.03259e-01
15.562     180.000     78.000     312.000     1.95215e-01
15.562     180.000     45.500     277.000     1.04048e-01
15.562     180.000     57.500     80.000     1.45608e-01
15.562     180.000     4.500     233.000     1.66629e-01
15.562     180.000     44.500     190.000     8.29863e-02
15.562     180.000     40.000     149.000     8.62658e-02
15.562     180.000     9.000     3.000     4.26918e-01
15.562     180.000     20.500     2.000     4.35880e-01
15.562     180.000     62.500     341.000     1.57069e-01
15.562     180.000     45.500     335.000     1.43240e-01
15.562     180.000     76.500     265.000     1.52836e-01
15.562     180.000     20.000     265.000     1.32089e-01
15.562     180.000     1.500     310.000     2.50173e-01
15.562     180.000     46.000     310.000     1.23817e-01
15.562     180.000     51.000     226.000     8.48021e-02
15.562     180.000     2.000     270.000     2.27373e-01
15.562     180.000     69.000     340.000     1.65110e-01
15.562     180.000     84.500     101.000     3.04503e-01
15.562     180.000     88.000     351.000     3.37630e-01
15.562     180.000     47.000     275.000     1.01706e-01
15.562     180.000     3.500     316.000     2.90239e-01
15.562     180.000     46.000     330.000     1.39208e-01
15.562     180.000     80.000     4.000     2.62908e-01
15.562     180.000     5.500     6.000     4.49964e-01
15.562     180.000     12.000     149.000     1.23528e-01
15.562     180.000     28.000     289.000     1.34979e-01
15.562     180.000     26.500     305.000     1.69748e-01
15.562     180.000     10.000     88.000     1.77752e-01
15.562     180.000     38.500     112.000     9.56125e-02
15.562     180.000     18.000     207.000     1.05779e-01
15.562     180.000     63.500     176.000     1.26355e-01
15.562     180.000     57.500     188.000     8.80649e-02
15.562     180.000     9.000     229.000     1.40106e-01
15.562     180.000     33.500     113.000     1.02618e-01
15.562     180.000     36.000     280.000     1.12905e-01
15.562     180.000     1.000     356.000     2.78455e-01
15.562     180.000     16.500     352.000     4.29039e-01
15.562     180.000     72.000     230.000     1.22487e-01
15.562     180.000     85.000     134.000     2.19297e-01
15.562     180.000     82.000     356.000     2.85072e-01
15.562     180.000     29.500     20.000     3.13342e-01
15.562     180.000     14.500     218.000     1.17124e-01
15.562     180.000     26.500     359.000     5.02958e-01
15.562     180.000     17.500     147.000     1.08099e-01
15.562     180.000     81.500     237.000     2.22008e-01
15.562     180.000     42.000     308.000     1.26154e-01
15.562     180.000     27.500     343.000     3.76552e-01
15.562     180.000     70.500     49.000     1.45014e-01
15.562     180.000     1.000     94.000     2.28603e-01
15.562     180.000     38.000     189.000     8.25415e-02
15.562     180.000     71.000     132.000     4.20602e-01
15.562     180.000     15.000     271.000     1.63345e-01
15.562     180.000     28.500     159.000     9.15009e-02
15.562     180.000     25.500     203.000     9.29831e-02
15.562     180.000     39.500     219.000     8.47458e-02
15.562     180.000     10.000     27.000     4.58667e-01
15.562     180.000     27.000     8.000     4.75429e-01
15.562     180.000     88.500     246.000     2.85416e-01
15.562     180.000     47.500     74.000     1.05832e-01
15.562     180.000     6.000     324.000     4.49377e-01
15.562     180.000     44.000     44.000     1.30137e-01
15.562     180.000     24.000     309.000     2.00730e-01
15.562     180.000     68.000     2.000     1.62224e-01
15.562     180.000     41.000     225.000     8.65786e-02
15.562     180.000     86.500     17.000     3.13455e-01
15.562     180.000     30.000     324.000     2.02549e-01
15.562     180.000     82.500     207.000     2.06428e-01
15.562     180.000     40.500     114.000     1.00222e-01
15.562     180.000     62.000     15.000     1.43346e-01
15.562     180.000     12.000     324.000     5.08850e-01
15.562     180.000     8.000     347.000     4.99595e-01
15.562     180.000     62.000     253.000     1.00829e-01
15.562     180.000     26.500     331.000     3.03524e-01
15.562     180.000     14.500     309.000     3.54291e-01
15.562     180.000     41.000     255.000     9.66099e-02
15.562     180.000     16.500     100.000     1.28060e-01
15.562     180.000     34.000     338.000     2.05423e-01
15.562     180.000     74.500     313.000     1.67337e-01
15.562     180.000     72.500     178.000     2.61779e-01
15.562     180.000     36.000     217.000     8.65551e-02
15.562     180.000     88.000     149.000     2.47371e-01
15.562     180.000     12.500     56.000     3.32239e-01
15.562     180.000     46.500     253.000     9.32208e-02
15.562     180.000     82.500     249.000     2.27835e-01
15.562     180.000     19.500     48.000     3.05087e-01
15.562     180.000     49.000     17.000     1.43812e-01
15.562     180.000     6.500     271.000     2.02673e-01
15.562     180.000     74.000     310.000     1.62779e-01
15.562     180.000     88.500     215.000     2.79789e-01
15.562     180.000     19.000     147.000     1.04430e-01
15.562     180.000     1.000     337.000     2.67371e-01
15.562     180.000     67.000     142.000     2.99563e-01
15.562     180.000     5.000     53.000     2.65222e-01
15.562     180.000     87.500     185.000     2.52284e-01
15.562     180.000     1.000     269.000     2.27966e-01
15.562     180.000     78.500     248.000     1.65180e-01
15.562     180.000     77.500     214.000     2.26683e-01
15.562     180.000     21.500     245.000     1.15565e-01
15.562     180.000     67.000     88.000     1.83831e-01
15.562     180.000     81.000     338.000     2.49196e-01
15.562     180.000     66.000     239.000     1.04131e-01
15.562     180.000     23.000     218.000     1.00891e-01
15.562     180.000     44.000     150.000     9.05896e-02
15.562     180.000     32.500     193.000     8.49750e-02
15.562     180.000     62.000     167.000     1.27751e-01
15.562     180.000     2.000     299.000     2.49079e-01
15.562     180.000     34.000     258.000     1.01810e-01
15.562     180.000     41.000     219.000     8.37368e-02
15.562     180.000     75.500     181.000     4.06486e-01
15.562     180.000     53.500     253.000     9.32270e-02
15.562     180.000     9.500     188.000     1.27198e-01
15.562     180.000     48.500     24.000     1.40483e-01
15.562     180.000     66.000     22.000     1.48543e-01
15.562     180.000     45.500     41.000     1.31025e-01
15.562     180.000     81.000     292.000     2.22715e-01
15.562     180.000     86.000     26.000     2.96273e-01
15.562     180.000     52.500     43.000     1.24683e-01
15.562     180.000     14.500     273.000     1.71776e-01
15.562     180.000     17.000     358.000     4.28427e-01
15.562     180.000     52.000     136.000     1.33049e-01
15.562     180.000     15.500     299.000     2.61130e-01
15.562     180.000     67.500     297.000     1.31505e-01
15.562     180.000     69.000     220.000     1.13437e-01
15.562     180.000     50.500     204.000     8.13028e-02
15.562     180.000     71.500     105.000     4.40540e-01
15.562     180.000     88.500     25.000     3.30106e-01
15.562     180.000     90.000     66.000     3.02597e-01
15.562     180.000     70.500     282.000     1.32707e-01
15.562     180.000     22.500     133.000     1.01860e-01
15.562     180.000     49.000     347.000     1.43474e-01
15.562     180.000     27.000     238.000     1.02834e-01
15.562     180.000     35.500     17.000     1.97133e-01
15.562     180.000     67.500     227.000     1.06286e-01
15.562     180.000     70.000     284.000     1.32096e-01
15.562     180.000     55.500     213.000     8.50387e-02
15.562     180.000     79.000     268.000     1.76082e-01
15.562     180.000     34.000     274.000     1.11271e-01
15.562     180.000     31.000     138.000     9.64274e-02
15.562     180.000     75.500     15.000     2.32094e-01
15.562     180.000     28.000     256.000     1.09580e-01
15.562     180.000     32.000     166.000     8.86925e-02
15.562     180.000     53.500     204.000     8.27641e-02
15.562     180.000     89.000     47.000     3.18645e-01
15.562     180.000     38.500     160.000     8.49466e-02
15.562     180.000     81.500     214.000     2.82309e-01
15.562     180.000     10.000     262.000     1.80649e-01
15.562     180.000     55.000     208.000     8.43246e-02
15.562     180.000     35.500     8.000     2.11339e-01
15.562     180.000     66.500     290.000     1.25547e-01
15.562     180.000     16.000     289.000     2.02713e-01
15.562     180.000     48.000     273.000     1.00079e-01
15.562     180.000     77.000     74.000     2.04222e-01
15.562     180.000     47.000     305.000     1.19522e-01
15.562     180.000     2.500     51.000     2.56274e-01
15.562     180.000     5.500     200.000     1.42979e-01
15.562     180.000     80.000     293.000     2.08585e-01
15.562     180.000     45.000     309.000     1.23897e-01
15.562     180.000     80.000     23.000     2.54315e-01
15.562     180.000     40.500     175.000     8.33811e-02
15.562     180.000     21.000     10.000     4.90840e-01
15.562     180.000     25.500     241.000     1.06503e-01
15.562     180.000     30.000     4.000     3.73919e-01
15.562     180.000     75.500     289.000     1.60948e-01
15.562     180.000     55.000     137.000     1.61330e-01
15.562     180.000     8.000     213.000     1.37444e-01
15.562     180.000     17.000     267.000     1.45698e-01
15.562     180.000     19.500     342.000     4.91517e-01
15.562     180.000     59.000     71.000     1.36934e-01
15.562     180.000     62.500     14.000     1.44518e-01
15.562     180.000     5.000     111.000     1.88193e-01
15.562     180.000     82.000     216.000     3.17104e-01
15.562     180.000     68.000     150.000     3.05411e-01
15.562     180.000     46.500     305.000     1.19825e-01
15.562     180.000     34.500     172.000     8.60037e-02
15.562     180.000     80.000     3.000     2.64140e-01
15.562     180.000     81.000     138.000     1.79415e-01
15.562     180.000     7.500     228.000     1.46879e-01
15.562     180.000     21.500     190.000     9.80624e-02
15.562     180.000     58.500     109.000     2.30103e-01
15.562     180.000     62.000     137.000     3.17989e-01
15.562     180.000     82.500     228.000     2.36760e-01
15.562     180.000     20.000     217.000     1.05336e-01
15.562     180.000     48.500     136.000     1.21995e-01
15.562     180.000     81.000     316.000     2.29502e-01
15.562     180.000     42.500     122.000     1.10204e-01
15.562     180.000     66.500     93.000     2.56640e-01
15.562     180.000     36.500     41.000     1.49170e-01
15.562     180.000     87.000     163.000     2.46164e-01
15.562     180.000     61.500     208.000     9.17545e-02
15.562     180.000     25.500     152.000     9.36564e-02
15.562     180.000     6.500     81.000     2.44003e-01
15.562     180.000     63.000     23.000     1.41771e-01
17.650     180.000     52.500     169.000     7.32560e-02
17.650     180.000     87.500     42.000     2.67883e-01
17.650     180.000     63.500     224.000     8.70109e-02
17.650     180.000     29.500     342.000     4.96178e-01
17.650     180.000     27.000     170.000     8.37669e-02
17.650     180.000     74.000     343.000     1.91982e-01
17.650     180.000     75.000     173.000     1.84277e-01
17.650     180.000     47.500     5.000     2.26430e-01
17.650     180.000     14.000     344.000     4.77107e-01
17.650     180.000     15.000     107.000     1.33147e-01
17.650     180.000     45.000     50.000     1.24022e-01
17.650     180.000     44.000     18.000     1.67770e-01
17.650     180.000     52.500     183.000     7.28742e-02
17.650     180.000     23.000     96.000     1.08720e-01
17.650     180.000     67.000     67.000     1.17723e-01
17.650     180.000     31.500     292.000     1.61475e-01
17.650     180.000     4.000     64.000     2.04047e-01
17.650     180.000     86.500     352.000     2.93753e-01
17.650     180.000     4.000     195.000     1.61476e-01
17.650     180.000     0.000     244.000     1.91402e-01
17.650     180.000     77.500     60.000     1.67926e-01
17.650     180.000     74.500     153.000     3.01152e-01
17.650     180.000     46.000     207.000     7.48273e-02
17.650     180.000     11.000     146.000     1.69851e-01
17.650     180.000     51.000     1.000     2.00727e-01
17.650     180.000     16.000     110.000     1.28402e-01
17.650     180.000     21.500     306.000     3.08740e-01
17.650     180.000     28.500     344.000     4.78637e-01
17.650     180.000     38.000     265.000     1.08938e-01
17.650     180.000     52.000     183.000     7.26597e-02
17.650     180.000     87.000     20.000     2.75152e-01
17.650     180.000     86.500     257.000     2.48471e-01
17.650     180.000     64.500     122.000     2.31340e-01
17.650     180.000     30.000     318.000     2.56249e-01
17.650     180.000     30.000     160.000     7.93837e-02
17.650     180.000     36.500     349.000     3.18454e-01
17.650     180.000     75.000     74.000     1.49761e-01
17.650     180.000     64.000     331.000     1.61209e-01
17.650     180.000     54.500     5.000     1.94091e-01
17.650     180.000     7.000     140.000     1.65645e-01
17.650     180.000     3.500     89.000     1.82726e-01
17.650     180.000     51.500     24.000     1.48887e-01
17.650     180.000     4.000     156.000     1.78136e-01
17.650     180.000     4.500     67.000     2.03483e-01
17.650     180.000     16.500     23.000     4.73608e-01
17.650     180.000     82.500     51.000     2.04841e-01
17.650     180.000     67.500     215.000     9.14089e-02
17.650     180.000     7.500     75.000     1.59304e-01
17.650     180.000     39.500     19.000     1.91960e-01
17.650     180.000     56.500     265.000     9.66602e-02
17.650     180.000     8.500     99.000     1.44137e-01
17.650     180.000     48.500     283.000     1.10203e-01
17.650     180.000     44.500     27.000     1.54272e-01
17.650     180.000     83.500     25.000     2.32364e-01
17.650     180.000     48.000     75.000     1.01240e-01
17.650     180.000     3.500     10.000     2.35716e-01
17.650     180.000     55.500     155.000     8.38838e-02
17.650     180.000     63.000     319.000     1.42309e-01
17.650     180.000     15.000     359.000     4.96949e-01
17.650     180.000     81.000     169.000     2.52019e-01
17.650     180.000     42.000     53.000     1.24203e-01
17.650     180.000     81.000     245.000     1.64505e-01
17.650     180.000     1.500     43.000     1.93300e-01
17.650     180.000     15.500     229.000     1.52023e-01
17.650     180.000     26.500     1.000     4.62845e-01
17.650     180.000     38.000     343.000     2.75756e-01
17.650     180.000     53.500     126.000     1.07897e-01
17.650     180.000     56.500     94.000     1.16246e-01
17.650     180.000     72.500     54.000     1.41695e-01
17.650     180.000     74.000     301.000     1.53854e-01
17.650     180.000     67.000     284.000     1.20222e-01
17.650     180.000     16.000     35.000     4.10450e-01
17.650     180.000     10.000     176.000     1.54270e-01
17.650     180.000     5.000     301.000     2.86535e-01
17.650     180.000     4.000     205.000     1.60111e-01
17.650     180.000     71.000     124.000     2.28046e-01
17.650     180.000     62.500     236.000     8.88740e-02
17.650     180.000     88.000     134.000     2.26303e-01
17.650     180.000     47.000     235.000     8.39075e-02
17.650     180.000     34.000     121.000     8.49600e-02
17.650     180.000     66.000     27.000     1.63316e-01
17.650     180.000     78.500     171.000     2.04493e-01
17.650     180.000     75.000     110.000     3.60470e-01
17.650     180.000     44.000     34.000     1.45649e-01
17.650     180.000     66.000     57.000     1.21871e-01
17.650     180.000     47.000     347.000     2.08257e-01
17.650     180.000     75.000     342.000     1.97717e-01
17.650     180.000     69.500     297.000     1.34438e-01
17.650     180.000     61.500     160.000     1.06418e-01
17.650     180.000     22.500     75.000     1.30331e-01
17.650     180.000     49.000     103.000     1.08241e-01
17.650     180.000     87.500     123.000     2.25256e-01
17.650     180.000     42.500     310.000     1.57570e-01
17.650     180.000     43.000     204.000     7.58499e-02
17.650     180.000     18.000     13.000     4.95313e-01
17.650     180.000     58.000     220.000     8.15649e-02
17.650     180.000     33.000     59.000     1.31075e-01
17.650     180.000     15.500     197.000     1.48242e-01
17.650     180.000     59.500     160.000     9.42029e-02
17.650     180.000     53.000     90.000     1.21765e-01
17.650     180.000     41.500     7.000     2.07399e-01
17.650     180.000     78.500     285.000     1.70072e-01
17.650     180.000     65.500     56.000     1.21699e-01
17.650     180.000     16.500     56.000     2.07829e-01
17.650     180.000     12.500     296.000     2.68201e-01
17.650     180.000     22.500     332.000     4.56489e-01
17.650     180.000     73.500     11.000     2.00770e-01
17.650     180.000     23.000     306.000     2.85467e-01
17.650     180.000     29.000     78.000     1.15250e-01
17.650     180.000     11.500     163.000     1.53428e-01
17.650     180.000     59.000     168.000     8.85497e-02
17.650     180.000     35.000     277.000     1.26908e-01
17.650     180.000     72.500     168.000     2.00722e-01
17.650     180.000     33.000     332.000     2.95367e-01
17.650     180.000     12.500     215.000     1.65447e-01
17.650     180.000     72.000     165.000     2.03623e-01
17.650     180.000     15.000     34.000     4.01138e-01
17.650     180.000     51.000     52.000     1.17772e-01
17.650     180.000     89.000     284.000     4.89813e-01
17.650     180.000     17.000     338.000     4.96534e-01
17.650     180.000     39.000     286.000     1.27419e-01
17.650     180.000     79.500     70.000     1.89391e-01
17.650     180.000     82.500     158.000     1.65312e-01
17.650     180.000     64.500     80.000     1.07591e-01
17.650     180.000     39.500     280.000     1.20056e-01
17.650     180.000     65.000     94.000     1.12055e-01
17.650     180.000     30.500     147.000     8.14520e-02
17.650     180.000     10.000     263.000     1.75391e-01
17.650     180.000     35.000     260.000     1.09780e-01
17.650     180.000     21.500     260.000     1.71921e-01
17.650     180.000     43.500     289.000     1.23890e-01
17.650     180.000     78.500     333.000     2.14217e-01
17.650     180.000     10.000     355.000     4.59532e-01
17.650     180.000     28.500     27.000     3.21298e-01
17.650     180.000     61.000     211.000     8.20012e-02
17.650     180.000     31.000     160.000     7.84861e-02
17.650     180.000     38.500     225.000     8.55061e-02
17.650     180.000     38.500     347.000     2.81362e-01
17.650     180.000     2.500     280.000     2.22023e-01
17.650     180.000     89.000     165.000     2.40650e-01
17.650     180.000     50.000     298.000     1.24363e-01
17.650     180.000     17.000     36.000     4.12269e-01
17.650     180.000     18.000     285.000     2.17381e-01
17.650     180.000     62.000     49.000     1.23081e-01
17.650     180.000     56.000     159.000     8.50240e-02
17.650     180.000     64.000     35.000     1.38065e-01
17.650     180.000     55.500     89.000     1.32818e-01
17.650     180.000     20.500     180.000     1.06966e-01
17.650     180.000     27.000     176.000     8.53545e-02
17.650     180.000     43.000     62.000     1.13381e-01
17.650     180.000     68.000     168.000     1.51237e-01
17.650     180.000     69.000     104.000     1.50010e-01
17.650     180.000     10.500     58.000     1.97954e-01
17.650     180.000     47.500     119.000     8.65786e-02
17.650     180.000     65.500     165.000     1.43771e-01
17.650     180.000     42.000     41.000     1.40283e-01
17.650     180.000     75.500     184.000     1.29195e-01
17.650     180.000     76.000     3.000     2.18664e-01
17.650     180.000     79.500     196.000     1.37288e-01
17.650     180.000     75.500     150.000     3.23907e-01
17.650     180.000     3.500     215.000     1.73647e-01
17.650     180.000     85.500     59.000     2.25324e-01
17.650     180.000     54.500     118.000     1.43704e-01
17.650     180.000     50.500     175.000     7.22644e-02
17.650     180.000     85.500     153.000     2.10151e-01
17.650     180.000     60.500     222.000     8.34686e-02
17.650     180.000     28.500     311.000     2.38377e-01
17.650     180.000     35.000     164.000     7.57691e-02
17.650     180.000     81.500     209.000     1.63715e-01
17.650     180.000     5.000     77.000     1.91293e-01
17.650     180.000     69.000     111.000     1.95042e-01
17.650     180.000     13.500     34.000     3.65240e-01
17.650     180.000     34.500     333.000     2.76926e-01
17.650     180.000     55.500     46.000     1.21877e-01
17.650     180.000     39.500     197.000     7.62847e-02
17.650     180.000     49.500     17.000     1.62072e-01
17.650     180.000     47.500     227.000     8.08999e-02
17.650     180.000     43.500     99.000     8.94398e-02
17.650     180.000     60.000     218.000     8.23422e-02
17.650     180.000     41.000     234.000     8.74423e-02
17.650     180.000     88.000     120.000     2.29567e-01
17.650     180.000     23.500     225.000     1.25265e-01
17.650     180.000     34.000     282.000     1.34400e-01
17.650     180.000     82.000     324.000     2.40161e-01
17.650     180.000     8.500     28.000     2.86093e-01
17.650     180.000     12.000     270.000     1.81922e-01
17.650     180.000     3.000     221.000     1.79387e-01
17.650     180.000     83.000     208.000     2.37238e-01
17.650     180.000     16.000     154.000     1.33521e-01
17.650     180.000     60.500     82.000     1.17486e-01
17.650     180.000     33.000     186.000     7.82609e-02
17.650     180.000     28.500     352.000     4.83621e-01
17.650     180.000     58.000     139.000     1.29873e-01
17.650     180.000     5.000     100.000     1.63135e-01
17.650     180.000     45.000     345.000     2.14999e-01
17.650     180.000     74.000     322.000     1.74259e-01
17.650     180.000     41.500     235.000     8.73010e-02
17.650     180.000     10.000     147.000     1.66385e-01
17.650     180.000     80.000     27.000     2.18766e-01
17.650     180.000     29.500     66.000     1.27703e-01
17.650     180.000     41.500     262.000     1.02887e-01
17.650     180.000     1.000     268.000     2.00493e-01
17.650     180.000     71.500     53.000     1.37729e-01
17.650     180.000     18.500     54.000     2.11055e-01
17.650     180.000     20.500     36.000     4.05147e-01
17.650     180.000     66.500     14.000     1.91727e-01
17.650     180.000     69.500     182.000     9.98480e-02
17.650     180.000     76.000     323.000     1.78505e-01
17.650     180.000     78.000     184.000     1.62926e-01
17.650     180.000     68.000     21.000     1.87076e-01
17.650     180.000     53.000     199.000     7.44673e-02
17.650     180.000     68.000     187.000     9.74146e-02
17.650     180.000     76.000     267.000     1.39231e-01
17.650     180.000     49.500     184.000     7.20651e-02
17.650     180.000     77.500     49.000     1.92358e-01
17.650     180.000     85.500     142.000     2.06549e-01
17.650     180.000     32.500     223.000     9.58294e-02
17.650     180.000     73.500     151.000     2.89943e-01
